"TRANSACTION_ID","USER_ID","AMOUNT","PAYMENT_METHOD","TRANSACTION_STATUS","FAILURE_REASON","TXN_TIMESTAMP"
7280,1471,1681.05,"CARD","SUCCESS","",01-JAN-24 04.03.00.000000000 AM
7281,1374,415.25,"CARD","FAILED","Timeout",26-FEB-24 09.54.00.000000000 PM
7286,1801,258.66,"NETBANKING","FAILED","Insufficient Balance",24-FEB-24 03.16.00.000000000 PM
7287,1578,1046.18,"UPI","SUCCESS","",19-JAN-24 06.34.00.000000000 PM
7288,1249,2976.82,"UPI","SUCCESS","",30-JAN-24 03.01.00.000000000 AM
7297,1009,1524.08,"NETBANKING","SUCCESS","",24-JAN-24 06.53.00.000000000 AM
7311,1692,1313.41,"CARD","SUCCESS","",29-FEB-24 07.41.00.000000000 AM
7312,1555,975.31,"UPI","SUCCESS","",09-JAN-24 02.52.00.000000000 AM
7314,1686,331.12,"CARD","SUCCESS","",21-FEB-24 07.42.00.000000000 PM
7316,1982,8802.88,"UPI","SUCCESS","",02-FEB-24 04.40.00.000000000 PM
7320,1139,757.45,"CARD","SUCCESS","",09-JAN-24 05.51.00.000000000 AM
7323,1086,330.92,"NETBANKING","SUCCESS","",14-JAN-24 06.50.00.000000000 AM
7335,1984,96.55,"CARD","SUCCESS","",10-FEB-24 02.03.00.000000000 PM
7339,1725,1512.2,"UNKNOWN","SUCCESS","",17-JAN-24 07.43.00.000000000 PM
7341,1445,1795.87,"UNKNOWN","SUCCESS","",10-FEB-24 08.53.00.000000000 AM
7342,1480,695.33,"CARD","FAILED","Reason unknown",21-FEB-24 12.51.00.000000000 PM
7343,1883,299.98,"CARD","FAILED","Reason unknown",14-FEB-24 09.13.00.000000000 AM
7346,1142,1174.57,"CARD","FAILED","Reason unknown",08-JAN-24 11.19.00.000000000 AM
7348,1877,474.98,"CARD","SUCCESS","",13-JAN-24 05.08.00.000000000 AM
7349,1947,1556.99,"UNKNOWN","FAILED","Reason unknown",09-JAN-24 04.11.00.000000000 PM
7350,1974,394.46,"UNKNOWN","FAILED","Invalid PIN",24-FEB-24 10.44.00.000000000 PM
7352,1024,781.42,"UPI","FAILED","Invalid PIN",05-JAN-24 09.26.00.000000000 PM
7353,1788,1696.9,"CARD","FAILED","Timeout",29-FEB-24 04.28.00.000000000 PM
7355,1888,1723,"NETBANKING","SUCCESS","",31-JAN-24 01.39.00.000000000 PM
7361,1111,5433.91,"UPI","FAILED","Timeout",23-JAN-24 01.32.00.000000000 AM
7362,1363,540.44,"WALLET","SUCCESS","",22-JAN-24 02.18.00.000000000 AM
7365,1963,313.55,"WALLET","SUCCESS","",18-JAN-24 03.35.00.000000000 PM
7370,1738,2178.38,"UNKNOWN","SUCCESS","",21-FEB-24 07.58.00.000000000 PM
7372,1871,1492.53,"CARD","FAILED","Timeout",10-FEB-24 08.07.00.000000000 PM
7374,1191,80.59,"CARD","SUCCESS","",14-JAN-24 01.01.00.000000000 PM
7376,1551,283.77,"WALLET","SUCCESS","",23-FEB-24 03.25.00.000000000 PM
7379,1344,3010.82,"WALLET","SUCCESS","",23-JAN-24 06.21.00.000000000 PM
7383,1202,678.03,"NETBANKING","SUCCESS","",20-FEB-24 06.22.00.000000000 AM
7384,1572,1301.86,"CARD","SUCCESS","",02-JAN-24 06.04.00.000000000 AM
7385,1191,321.67,"UNKNOWN","SUCCESS","",09-JAN-24 06.41.00.000000000 PM
7387,1889,2099.36,"CARD","SUCCESS","",21-JAN-24 02.54.00.000000000 AM
7389,1692,1002.59,"UPI","SUCCESS","",16-FEB-24 12.55.00.000000000 AM
7390,1310,681.71,"CARD","SUCCESS","",18-FEB-24 04.36.00.000000000 AM
7397,1196,489.27,"UPI","SUCCESS","",28-FEB-24 03.45.00.000000000 AM
7398,1584,298.21,"CARD","UNKNOWN","Bank Server Down",25-JAN-24 11.13.00.000000000 PM
7400,1751,277.76,"WALLET","UNKNOWN","",15-FEB-24 04.13.00.000000000 PM
7401,1513,3217.43,"UNKNOWN","FAILED","Insufficient Balance",19-FEB-24 03.54.00.000000000 PM
7407,1778,1213.48,"WALLET","FAILED","Bank Server Down",19-FEB-24 08.53.00.000000000 AM
7408,1987,201.74,"CARD","FAILED","Reason unknown",23-FEB-24 02.40.00.000000000 PM
7412,1601,682.45,"CARD","FAILED","Timeout",04-JAN-24 08.58.00.000000000 PM
7413,1716,119.11,"UPI","SUCCESS","",14-FEB-24 10.37.00.000000000 PM
7414,1890,1597.73,"WALLET","SUCCESS","",21-FEB-24 05.58.00.000000000 AM
7416,1958,220.8,"NETBANKING","SUCCESS","",12-FEB-24 05.52.00.000000000 AM
7418,1444,4674.1,"WALLET","FAILED","Timeout",04-FEB-24 11.47.00.000000000 PM
7419,1892,2913.24,"NETBANKING","SUCCESS","",01-FEB-24 06.45.00.000000000 PM
7424,1456,267.11,"UPI","SUCCESS","",01-FEB-24 11.19.00.000000000 PM
7430,1494,1225.15,"CARD","SUCCESS","",08-FEB-24 03.20.00.000000000 AM
7432,1246,108.03,"UPI","SUCCESS","",30-JAN-24 08.35.00.000000000 AM
7433,1542,995.2,"UPI","SUCCESS","",19-JAN-24 02.00.00.000000000 PM
7434,1563,949.33,"UPI","SUCCESS","",06-FEB-24 08.00.00.000000000 AM
7436,1587,3818.93,"UPI","SUCCESS","",30-JAN-24 11.29.00.000000000 PM
7438,1438,2993.93,"UPI","SUCCESS","",02-FEB-24 05.48.00.000000000 PM
7439,1277,174.23,"CARD","FAILED","Reason unknown",15-JAN-24 07.44.00.000000000 PM
7440,1551,576.02,"CARD","SUCCESS","",26-JAN-24 02.04.00.000000000 AM
7442,1110,787.41,"UPI","FAILED","Insufficient Balance",04-FEB-24 02.56.00.000000000 AM
7444,1832,872.5,"WALLET","FAILED","Reason unknown",30-JAN-24 12.26.00.000000000 AM
7445,1760,655.13,"NETBANKING","SUCCESS","",04-FEB-24 08.29.00.000000000 AM
7446,1190,379.08,"WALLET","SUCCESS","",01-JAN-24 12.46.00.000000000 PM
7447,1489,1541.59,"CARD","SUCCESS","",02-JAN-24 05.18.00.000000000 PM
7452,1208,1034.09,"UPI","SUCCESS","",24-JAN-24 11.05.00.000000000 AM
7453,1021,3419.3,"CARD","SUCCESS","",13-FEB-24 07.55.00.000000000 AM
7459,1686,571.43,"CARD","FAILED","Timeout",29-FEB-24 12.01.00.000000000 AM
7460,1784,4071.35,"NETBANKING","SUCCESS","",13-FEB-24 02.15.00.000000000 PM
7463,1652,191.55,"UNKNOWN","SUCCESS","",15-JAN-24 07.39.00.000000000 PM
7465,1165,127.37,"NETBANKING","SUCCESS","",30-JAN-24 08.33.00.000000000 AM
7466,1848,1749.16,"UPI","SUCCESS","",15-FEB-24 01.03.00.000000000 AM
7472,1365,1361.89,"UPI","SUCCESS","",28-FEB-24 06.42.00.000000000 AM
7474,1238,701.33,"UPI","SUCCESS","",17-FEB-24 02.05.00.000000000 AM
7481,1268,1715.76,"CARD","SUCCESS","",15-FEB-24 11.51.00.000000000 AM
7491,1816,645.8,"UPI","SUCCESS","",02-JAN-24 04.44.00.000000000 PM
7493,1216,988.04,"NETBANKING","SUCCESS","",06-FEB-24 03.41.00.000000000 AM
7495,1025,2452.04,"CARD","SUCCESS","",20-JAN-24 06.35.00.000000000 PM
7496,1814,3913.04,"WALLET","SUCCESS","",18-JAN-24 09.58.00.000000000 AM
7498,1985,474.58,"UNKNOWN","UNKNOWN","Bank Server Down",01-JAN-24 03.41.00.000000000 AM
7501,1709,1230.16,"UPI","FAILED","Invalid PIN",12-FEB-24 05.03.00.000000000 PM
7503,1447,495.16,"WALLET","FAILED","Insufficient Balance",27-JAN-24 11.11.00.000000000 PM
7505,1145,486.9,"NETBANKING","SUCCESS","",21-JAN-24 02.55.00.000000000 PM
7508,1248,253.92,"UPI","SUCCESS","",31-JAN-24 09.49.00.000000000 AM
7511,1012,70.38,"WALLET","FAILED","Bank Server Down",12-FEB-24 05.01.00.000000000 AM
7512,1902,340.89,"WALLET","FAILED","Reason unknown",24-FEB-24 06.54.00.000000000 AM
7515,1886,2599.53,"CARD","FAILED","Invalid PIN",01-JAN-24 02.57.00.000000000 PM
7516,1398,2305.6,"CARD","FAILED","Timeout",26-JAN-24 11.17.00.000000000 AM
7523,1418,25.86,"UPI","FAILED","Invalid PIN",29-FEB-24 12.42.00.000000000 AM
7524,1914,785.22,"UNKNOWN","SUCCESS","",12-JAN-24 12.13.00.000000000 PM
7525,1915,388.31,"WALLET","SUCCESS","",09-JAN-24 10.26.00.000000000 AM
7551,1462,825.01,"CARD","SUCCESS","",09-JAN-24 06.48.00.000000000 AM
7558,1911,5800.94,"CARD","SUCCESS","",16-FEB-24 07.13.00.000000000 PM
7559,1189,2362.64,"CARD","FAILED","Reason unknown",19-FEB-24 03.49.00.000000000 AM
7564,1863,3646.78,"CARD","SUCCESS","",17-FEB-24 03.37.00.000000000 AM
7566,1193,824.3,"NETBANKING","SUCCESS","",25-FEB-24 05.28.00.000000000 AM
7570,1135,675.22,"UNKNOWN","SUCCESS","",11-FEB-24 06.57.00.000000000 AM
7571,1791,247.15,"UPI","SUCCESS","",24-FEB-24 05.08.00.000000000 AM
7573,1170,1310.65,"WALLET","SUCCESS","",13-FEB-24 02.24.00.000000000 PM
7580,1582,1250.81,"UPI","SUCCESS","",08-JAN-24 03.27.00.000000000 PM
7581,1503,206.09,"UNKNOWN","SUCCESS","",13-FEB-24 12.48.00.000000000 PM
7584,1102,2732.6,"UPI","SUCCESS","",22-FEB-24 09.04.00.000000000 PM
7585,1124,4134.52,"CARD","SUCCESS","",05-JAN-24 10.21.00.000000000 PM
7588,1994,115.04,"CARD","SUCCESS","",27-JAN-24 08.38.00.000000000 AM
7590,1457,2378.28,"UPI","SUCCESS","",25-JAN-24 08.57.00.000000000 AM
7600,1170,293.06,"UNKNOWN","SUCCESS","",06-JAN-24 03.49.00.000000000 AM
7605,1349,1163.64,"UPI","SUCCESS","",20-JAN-24 11.28.00.000000000 PM
7608,1633,770.52,"UNKNOWN","SUCCESS","",29-FEB-24 11.26.00.000000000 AM
7609,1493,982.04,"UPI","SUCCESS","",18-FEB-24 03.56.00.000000000 AM
7611,1003,633.23,"NETBANKING","FAILED","Insufficient Balance",20-JAN-24 02.30.00.000000000 AM
7615,1287,2813.59,"WALLET","SUCCESS","",29-JAN-24 04.25.00.000000000 PM
7620,1889,643.85,"UPI","SUCCESS","",26-FEB-24 12.23.00.000000000 PM
7622,1456,575.04,"CARD","SUCCESS","",19-FEB-24 11.23.00.000000000 PM
7625,1211,3140.31,"NETBANKING","SUCCESS","",07-FEB-24 12.40.00.000000000 AM
7640,1848,785.19,"NETBANKING","SUCCESS","",10-JAN-24 07.27.00.000000000 PM
7641,1808,995.7,"CARD","FAILED","Reason unknown",10-FEB-24 07.18.00.000000000 AM
7643,1900,692.31,"UPI","SUCCESS","",27-JAN-24 09.32.00.000000000 PM
7644,1415,359.55,"UPI","FAILED","Reason unknown",29-JAN-24 01.28.00.000000000 PM
7647,1453,30.33,"UPI","FAILED","Timeout",31-JAN-24 10.53.00.000000000 PM
7649,1533,627.15,"UPI","SUCCESS","",03-JAN-24 09.25.00.000000000 PM
7650,1192,486.5,"CARD","SUCCESS","",29-JAN-24 01.55.00.000000000 AM
7651,1979,613.55,"WALLET","SUCCESS","",04-JAN-24 10.44.00.000000000 AM
7654,1758,3660.37,"CARD","SUCCESS","",03-JAN-24 09.51.00.000000000 PM
7656,1972,590.85,"WALLET","SUCCESS","",30-JAN-24 09.58.00.000000000 AM
7659,1392,848.06,"UPI","SUCCESS","",18-FEB-24 12.21.00.000000000 AM
7661,1075,619.21,"WALLET","SUCCESS","",15-JAN-24 03.13.00.000000000 PM
7667,1250,33.62,"UPI","SUCCESS","",03-FEB-24 01.22.00.000000000 AM
7672,1082,123.05,"UNKNOWN","FAILED","Bank Server Down",26-FEB-24 06.12.00.000000000 PM
7673,1124,1661.45,"UPI","SUCCESS","",14-FEB-24 02.49.00.000000000 PM
7674,1174,222.41,"UPI","SUCCESS","",15-FEB-24 11.43.00.000000000 PM
7681,1280,1142.59,"WALLET","UNKNOWN","",16-JAN-24 05.06.00.000000000 AM
7685,1247,6513.64,"UNKNOWN","SUCCESS","",09-FEB-24 07.01.00.000000000 PM
7689,1585,361.77,"NETBANKING","SUCCESS","",26-FEB-24 07.15.00.000000000 AM
7691,1489,239.47,"CARD","FAILED","Timeout",05-FEB-24 12.14.00.000000000 AM
7700,1354,368.45,"UPI","SUCCESS","",07-JAN-24 09.36.00.000000000 AM
7704,1777,1873.27,"CARD","SUCCESS","",27-FEB-24 06.28.00.000000000 PM
7706,1458,3492.2,"NETBANKING","FAILED","Insufficient Balance",20-FEB-24 12.09.00.000000000 PM
7709,1404,49.68,"WALLET","SUCCESS","",18-JAN-24 10.48.00.000000000 AM
7712,1902,1108,"UNKNOWN","FAILED","Insufficient Balance",13-JAN-24 06.25.00.000000000 PM
7717,1575,397.9,"WALLET","SUCCESS","",11-FEB-24 05.20.00.000000000 PM
7718,1257,763.64,"NETBANKING","SUCCESS","",05-JAN-24 01.28.00.000000000 PM
7729,1482,293.39,"UPI","SUCCESS","",15-FEB-24 12.38.00.000000000 AM
7732,1655,198.89,"NETBANKING","UNKNOWN","Timeout",22-FEB-24 03.53.00.000000000 AM
7733,1261,76.79,"UPI","SUCCESS","",14-JAN-24 07.27.00.000000000 PM
7739,1303,767.35,"UNKNOWN","FAILED","Insufficient Balance",11-FEB-24 11.04.00.000000000 PM
7740,1297,209.52,"NETBANKING","SUCCESS","",16-JAN-24 05.50.00.000000000 AM
7746,1757,1448.02,"WALLET","FAILED","Insufficient Balance",23-JAN-24 07.06.00.000000000 AM
7747,1641,268.17,"CARD","SUCCESS","",20-JAN-24 02.10.00.000000000 PM
7751,1282,925.93,"UPI","SUCCESS","",20-FEB-24 02.37.00.000000000 AM
7753,1071,3184.12,"CARD","SUCCESS","",13-FEB-24 06.59.00.000000000 PM
7756,1878,745.93,"WALLET","SUCCESS","",20-JAN-24 10.56.00.000000000 PM
7762,1011,1785.22,"CARD","SUCCESS","",24-JAN-24 03.20.00.000000000 AM
7765,1554,2652.01,"NETBANKING","FAILED","Insufficient Balance",02-JAN-24 11.00.00.000000000 AM
7774,1836,1275.99,"UNKNOWN","SUCCESS","",10-JAN-24 08.53.00.000000000 PM
7777,1803,394.51,"UPI","SUCCESS","",11-JAN-24 03.22.00.000000000 PM
7778,1795,315.43,"UPI","SUCCESS","",01-JAN-24 01.27.00.000000000 PM
7786,1399,2083.03,"UPI","FAILED","Insufficient Balance",30-JAN-24 12.51.00.000000000 AM
7787,1781,5307.6,"CARD","SUCCESS","",24-JAN-24 05.50.00.000000000 AM
7788,1969,684.03,"UPI","UNKNOWN","Insufficient Balance",02-JAN-24 03.15.00.000000000 PM
7790,1179,3610.75,"UPI","FAILED","Reason unknown",03-FEB-24 01.25.00.000000000 PM
7796,1910,305.34,"UPI","UNKNOWN","",14-JAN-24 02.07.00.000000000 PM
7797,1227,3208.83,"CARD","SUCCESS","",05-FEB-24 12.34.00.000000000 AM
7808,1310,601.72,"UPI","SUCCESS","",05-JAN-24 12.51.00.000000000 PM
7809,1284,1158.99,"UPI","SUCCESS","",26-FEB-24 01.29.00.000000000 PM
7810,1659,3775.1,"UPI","SUCCESS","",13-JAN-24 04.22.00.000000000 PM
7812,1837,1834.24,"UPI","FAILED","Timeout",23-JAN-24 01.55.00.000000000 AM
7815,1897,1453.23,"UPI","SUCCESS","",03-FEB-24 01.45.00.000000000 AM
7820,1964,832.84,"UNKNOWN","SUCCESS","",29-FEB-24 11.31.00.000000000 AM
7829,1426,1226.27,"NETBANKING","SUCCESS","",12-FEB-24 06.35.00.000000000 AM
7833,1867,660.96,"UPI","FAILED","Timeout",31-JAN-24 05.43.00.000000000 PM
7836,1947,1759.75,"UPI","FAILED","Insufficient Balance",14-JAN-24 09.38.00.000000000 PM
7838,1931,510.71,"WALLET","SUCCESS","",10-JAN-24 03.26.00.000000000 PM
7844,1115,94.97,"UPI","SUCCESS","",29-JAN-24 06.34.00.000000000 PM
7849,1008,469.26,"UNKNOWN","SUCCESS","",03-JAN-24 01.19.00.000000000 PM
7856,1854,349.94,"UPI","FAILED","Timeout",02-JAN-24 04.18.00.000000000 AM
7857,1637,246.75,"UPI","FAILED","Reason unknown",25-JAN-24 04.31.00.000000000 AM
7862,1835,1792.59,"NETBANKING","SUCCESS","",12-FEB-24 09.11.00.000000000 PM
7866,1588,696.3,"WALLET","SUCCESS","",04-FEB-24 01.12.00.000000000 AM
7868,1648,1833.45,"UPI","SUCCESS","",01-FEB-24 11.30.00.000000000 AM
7871,1134,276.93,"UNKNOWN","FAILED","Insufficient Balance",15-JAN-24 07.54.00.000000000 PM
7874,1489,4190.31,"UNKNOWN","FAILED","Invalid PIN",13-JAN-24 03.38.00.000000000 AM
7875,1477,836.17,"CARD","SUCCESS","",23-FEB-24 06.26.00.000000000 AM
7879,1440,2016.38,"UPI","SUCCESS","",05-FEB-24 03.14.00.000000000 AM
7880,1852,2400.73,"UNKNOWN","SUCCESS","",17-FEB-24 10.06.00.000000000 PM
7883,1338,1024.13,"UPI","FAILED","Bank Server Down",02-FEB-24 05.07.00.000000000 PM
7885,1180,3964.12,"UNKNOWN","SUCCESS","",25-FEB-24 12.20.00.000000000 PM
7894,1983,879.77,"NETBANKING","SUCCESS","",05-JAN-24 11.19.00.000000000 PM
7895,1784,1616.97,"CARD","SUCCESS","",06-JAN-24 03.42.00.000000000 PM
7909,1003,118.14,"CARD","UNKNOWN","Invalid PIN",17-FEB-24 07.24.00.000000000 PM
7915,1606,1432.65,"UPI","FAILED","Bank Server Down",18-JAN-24 12.29.00.000000000 PM
7925,1617,67.88,"CARD","SUCCESS","",16-FEB-24 08.48.00.000000000 PM
7926,1710,1151.25,"NETBANKING","UNKNOWN","",27-FEB-24 04.36.00.000000000 PM
7927,1385,1837.45,"CARD","SUCCESS","",26-JAN-24 01.43.00.000000000 PM
7933,1409,1607.11,"UPI","SUCCESS","",26-JAN-24 11.31.00.000000000 AM
7938,1330,910.96,"WALLET","SUCCESS","",28-FEB-24 03.15.00.000000000 AM
7939,1492,930.17,"UPI","FAILED","Invalid PIN",04-FEB-24 03.33.00.000000000 AM
7950,1897,1034.84,"UPI","SUCCESS","",11-JAN-24 09.04.00.000000000 AM
7951,1315,686.2,"UPI","SUCCESS","",10-FEB-24 11.38.00.000000000 AM
7952,1693,3199.98,"UPI","SUCCESS","",30-JAN-24 10.20.00.000000000 PM
7955,1677,324.19,"WALLET","SUCCESS","",15-JAN-24 07.42.00.000000000 PM
7956,1795,2960.52,"CARD","FAILED","Invalid PIN",02-FEB-24 08.03.00.000000000 PM
7958,1095,1505.35,"CARD","SUCCESS","",03-FEB-24 12.11.00.000000000 AM
7960,1777,778.57,"CARD","SUCCESS","",29-JAN-24 07.31.00.000000000 PM
7962,1297,272.4,"NETBANKING","SUCCESS","",12-JAN-24 06.58.00.000000000 AM
7964,1736,343.2,"NETBANKING","SUCCESS","",21-FEB-24 07.26.00.000000000 PM
7965,1844,806.14,"CARD","SUCCESS","",30-JAN-24 02.17.00.000000000 PM
7966,1360,1166.81,"WALLET","SUCCESS","",08-FEB-24 03.22.00.000000000 AM
7967,1373,1291.66,"NETBANKING","SUCCESS","",23-JAN-24 06.33.00.000000000 PM
7970,1420,475.7,"CARD","SUCCESS","",11-JAN-24 08.47.00.000000000 PM
7972,1719,57.05,"UPI","SUCCESS","",18-FEB-24 10.23.00.000000000 AM
7975,1184,333.28,"UNKNOWN","SUCCESS","",05-JAN-24 03.54.00.000000000 AM
7981,1335,986.4,"NETBANKING","SUCCESS","",06-JAN-24 12.48.00.000000000 AM
7982,1161,517.9,"WALLET","FAILED","Reason unknown",13-FEB-24 09.18.00.000000000 AM
7991,1857,4115.64,"CARD","SUCCESS","",05-FEB-24 02.50.00.000000000 PM
7992,1200,746.11,"WALLET","SUCCESS","",26-FEB-24 04.26.00.000000000 PM
7993,1521,773.42,"UPI","SUCCESS","",03-JAN-24 10.35.00.000000000 PM
7996,1737,703.69,"UPI","FAILED","Invalid PIN",27-JAN-24 02.17.00.000000000 PM
7999,1038,487.62,"NETBANKING","SUCCESS","",13-JAN-24 12.42.00.000000000 AM
8011,1077,1196.27,"UNKNOWN","FAILED","Reason unknown",13-FEB-24 11.48.00.000000000 AM
8013,1284,470.49,"UPI","SUCCESS","",14-FEB-24 10.08.00.000000000 AM
8015,1523,515.8,"UNKNOWN","SUCCESS","",07-JAN-24 12.57.00.000000000 AM
8028,1727,4490.68,"UPI","SUCCESS","",03-JAN-24 11.01.00.000000000 PM
8030,1673,928.44,"UPI","UNKNOWN","",18-FEB-24 12.01.00.000000000 AM
8032,1313,397.33,"CARD","SUCCESS","",07-JAN-24 05.33.00.000000000 PM
8034,1149,2363.36,"CARD","SUCCESS","",24-FEB-24 09.58.00.000000000 AM
8038,1419,1588.65,"UNKNOWN","SUCCESS","",18-JAN-24 05.19.00.000000000 AM
8039,1021,282.43,"UPI","FAILED","Bank Server Down",10-JAN-24 02.51.00.000000000 PM
8040,1205,4014.75,"CARD","SUCCESS","",09-FEB-24 10.16.00.000000000 AM
8045,1439,1157.42,"CARD","SUCCESS","",26-JAN-24 03.49.00.000000000 PM
8048,1928,2112.58,"CARD","SUCCESS","",12-FEB-24 09.52.00.000000000 PM
8053,1293,667.49,"WALLET","FAILED","Bank Server Down",25-JAN-24 02.37.00.000000000 AM
8058,1122,59.66,"NETBANKING","SUCCESS","",04-FEB-24 11.10.00.000000000 AM
8059,1399,2083.58,"CARD","SUCCESS","",10-FEB-24 03.05.00.000000000 PM
8060,1698,4469.31,"UPI","UNKNOWN","Bank Server Down",18-FEB-24 06.16.00.000000000 AM
8064,1103,1830.73,"UPI","SUCCESS","",29-FEB-24 07.37.00.000000000 AM
8074,1598,1642.13,"UPI","SUCCESS","",17-FEB-24 10.23.00.000000000 AM
8075,1141,4934.63,"UPI","UNKNOWN","Bank Server Down",25-FEB-24 03.46.00.000000000 PM
8076,1316,249.34,"NETBANKING","FAILED","Reason unknown",19-JAN-24 08.07.00.000000000 PM
8079,1799,908.33,"NETBANKING","SUCCESS","",08-JAN-24 01.06.00.000000000 PM
8082,1400,643.22,"NETBANKING","FAILED","Reason unknown",15-FEB-24 10.04.00.000000000 PM
8085,1494,1800.16,"NETBANKING","SUCCESS","",09-FEB-24 08.42.00.000000000 PM
8086,1555,3400.68,"CARD","FAILED","Reason unknown",20-FEB-24 10.41.00.000000000 PM
8090,1794,907.54,"CARD","SUCCESS","",12-FEB-24 02.28.00.000000000 AM
8095,1890,3626.58,"CARD","FAILED","Reason unknown",25-JAN-24 10.46.00.000000000 AM
8100,1244,4288.13,"CARD","FAILED","Bank Server Down",02-FEB-24 08.30.00.000000000 AM
8102,1784,1482.42,"UNKNOWN","SUCCESS","",12-JAN-24 12.14.00.000000000 AM
8104,1475,1979.89,"WALLET","SUCCESS","",15-JAN-24 01.01.00.000000000 PM
8105,1082,749.54,"UPI","SUCCESS","",11-JAN-24 04.37.00.000000000 PM
8107,1949,589.17,"WALLET","SUCCESS","",29-FEB-24 01.38.00.000000000 AM
8115,1290,1760.9,"UPI","FAILED","Timeout",20-FEB-24 09.42.00.000000000 AM
8119,1325,1786.85,"WALLET","SUCCESS","",23-JAN-24 12.15.00.000000000 AM
8125,1940,1804.13,"UPI","SUCCESS","",01-JAN-24 03.14.00.000000000 AM
8126,1836,41.63,"UNKNOWN","SUCCESS","",03-JAN-24 10.51.00.000000000 PM
8128,1730,4844.8,"NETBANKING","FAILED","Reason unknown",03-JAN-24 10.50.00.000000000 AM
8137,1586,1862.11,"UNKNOWN","SUCCESS","",01-FEB-24 06.43.00.000000000 AM
8143,1053,1575.4,"NETBANKING","SUCCESS","",10-FEB-24 07.42.00.000000000 AM
8146,1610,2521.42,"UNKNOWN","SUCCESS","",20-FEB-24 07.57.00.000000000 AM
8148,1557,1326.17,"NETBANKING","SUCCESS","",10-FEB-24 08.54.00.000000000 AM
8149,1962,2144.73,"UPI","SUCCESS","",11-FEB-24 04.52.00.000000000 AM
8159,1851,990.26,"UNKNOWN","SUCCESS","",18-JAN-24 03.28.00.000000000 PM
8162,1028,367.25,"CARD","SUCCESS","",24-JAN-24 07.19.00.000000000 PM
8164,1946,1390.42,"CARD","SUCCESS","",01-JAN-24 02.10.00.000000000 AM
8169,1708,490.04,"UPI","SUCCESS","",21-FEB-24 06.41.00.000000000 AM
8174,1620,436.11,"UNKNOWN","FAILED","Invalid PIN",29-JAN-24 02.40.00.000000000 AM
8176,1072,224.07,"UPI","SUCCESS","",06-FEB-24 03.00.00.000000000 PM
8178,1771,534.89,"UNKNOWN","SUCCESS","",13-FEB-24 01.22.00.000000000 AM
8183,1684,867.08,"CARD","UNKNOWN","",15-FEB-24 11.32.00.000000000 PM
8187,1187,5465.3,"CARD","FAILED","Bank Server Down",27-JAN-24 02.01.00.000000000 PM
8188,1440,1057.58,"CARD","SUCCESS","",04-FEB-24 04.32.00.000000000 PM
8190,1475,72.81,"UPI","SUCCESS","",13-JAN-24 12.35.00.000000000 AM
8200,1809,1486,"UPI","SUCCESS","",23-JAN-24 12.18.00.000000000 AM
8210,1019,267.71,"CARD","SUCCESS","",21-JAN-24 03.02.00.000000000 AM
8212,1210,1238.52,"UPI","UNKNOWN","Timeout",20-JAN-24 08.11.00.000000000 PM
8214,1550,998.9,"UNKNOWN","FAILED","Bank Server Down",10-FEB-24 07.51.00.000000000 PM
8216,1779,2004.82,"UPI","FAILED","Invalid PIN",14-FEB-24 12.55.00.000000000 PM
8217,1206,836.95,"UPI","SUCCESS","",11-JAN-24 07.09.00.000000000 PM
8225,1522,1010.4,"WALLET","FAILED","Bank Server Down",29-FEB-24 01.38.00.000000000 PM
8230,1447,418.88,"CARD","SUCCESS","",15-FEB-24 06.51.00.000000000 AM
8235,1368,1317.38,"NETBANKING","FAILED","Timeout",28-FEB-24 02.46.00.000000000 AM
8240,1231,1448.06,"UPI","SUCCESS","",27-FEB-24 10.06.00.000000000 PM
8241,1327,1449.75,"UNKNOWN","SUCCESS","",09-JAN-24 10.10.00.000000000 PM
8243,1051,515.14,"UPI","SUCCESS","",07-FEB-24 04.31.00.000000000 AM
8245,1942,1198.64,"CARD","SUCCESS","",03-FEB-24 12.07.00.000000000 AM
8249,1358,64.15,"WALLET","SUCCESS","",02-JAN-24 09.08.00.000000000 AM
8251,1323,73.39,"UNKNOWN","SUCCESS","",02-FEB-24 12.57.00.000000000 PM
8254,1665,232,"UPI","FAILED","Timeout",12-FEB-24 12.32.00.000000000 PM
8256,1877,444.2,"NETBANKING","SUCCESS","",18-JAN-24 01.03.00.000000000 AM
8259,1562,1252.05,"CARD","FAILED","Bank Server Down",19-FEB-24 05.22.00.000000000 PM
8262,1045,1747.33,"WALLET","SUCCESS","",18-FEB-24 03.25.00.000000000 PM
8268,1600,37.2,"WALLET","FAILED","Bank Server Down",20-JAN-24 08.21.00.000000000 PM
8269,1380,4116.9,"UNKNOWN","FAILED","Insufficient Balance",29-FEB-24 01.32.00.000000000 PM
8270,1117,3808.11,"NETBANKING","FAILED","Reason unknown",07-FEB-24 12.03.00.000000000 PM
8281,1633,3759.14,"UPI","SUCCESS","",18-FEB-24 08.45.00.000000000 PM
8283,1347,832.62,"NETBANKING","SUCCESS","",10-FEB-24 03.19.00.000000000 AM
8287,1790,2192.97,"UPI","SUCCESS","",21-FEB-24 02.30.00.000000000 PM
8289,1539,558.32,"NETBANKING","SUCCESS","",27-FEB-24 07.57.00.000000000 PM
8291,1366,407.18,"NETBANKING","SUCCESS","",13-FEB-24 06.22.00.000000000 AM
8292,1312,1316.39,"CARD","SUCCESS","",18-FEB-24 08.41.00.000000000 PM
